date,value,onediffvalue,seasonal
Nov 18 2014,14486.133854407073,640.2527326798208,93.61576888121571
Nov 19 2014,14002.020917437043,-484.11293697002657,71.8668587944674
Nov 20 2014,13567.17416432894,-434.84675310810417,-177.84776802439748
Nov 21 2014,14275.318791266587,708.1446269376465,240.85908707428078
Nov 22 2014,14722.114075296153,446.79528402956566,359.6251701258769
Nov 23 2014,13350.185983483227,-1371.928091812926,267.87076918630356
Nov 24 2014,14303.661919329053,953.4759358458267,419.859103037891
Nov 25 2014,14142.710195870186,-160.9517234588675,1200.1669368207856
Nov 26 2014,14452.045701368092,309.33550549790743,1319.0478522753658
Nov 27 2014,13827.61987435183,-624.4258270162609,1239.6582047525078
Nov 28 2014,18395.499286876096,4567.879412524264,1668.0364628558252
Nov 29 2014,16005.51619780931,-2389.983089066787,1027.911987875122
Nov 30 2014,14433.01737643547,-1572.4988213738416,772.0713842599146
Dec 01 2014,15755.51354547119,1322.496169035725,1122.9898499785415
Dec 02 2014,14853.22412318414,-902.2894222870527,872.1857646618366
Dec 03 2014,14187.881971523891,-665.3421516602467,588.1442348594512
Dec 04 2014,13989.926512930559,-197.95545859333285,229.1160882559814
Dec 05 2014,14180.058127032182,190.13161410162135,24.535717257745812
Dec 06 2014,14311.46060273667,131.4024757044881,-28.30131237242104
Dec 07 2014,12886.528249698053,-1424.9323530386173,-254.7072400291042
Dec 08 2014,13720.075204484805,833.5469547867523,58.20598878512037
Dec 09 2014,13482.440715904391,-237.63448858041372,-159.7452203173941
Dec 10 2014,13598.26223203879,115.82151613439964,4.537085426044353
Dec 11 2014,13103.190484058083,-495.07174798070815,-425.5468814906582
Dec 12 2014,14126.722520837808,1023.5320367797248,-154.2932148877687
Dec 13 2014,14777.757759499294,651.0352386614867,-149.11659094887793
Dec 14 2014,12869.540190488071,-1908.2175690112217,-458.2275100044996
Dec 15 2014,14482.388306440242,1612.848115952167,247.68652166887867
Dec 16 2014,14680.51112143886,198.12281499862,552.8929985522984
Dec 17 2014,14446.395432981912,-234.1156884569482,663.3142182501526
Dec 18 2014,14054.795051051766,-391.6003819301459,469.3639252985716
Dec 19 2014,15041.487104286138,986.692053234372,772.6411727119387
Dec 20 2014,15688.25894057104,646.7718362849027,1011.4596957131491
Dec 21 2014,13922.908695216101,-1765.350245354939,1044.5265288510907
Dec 22 2014,14677.218349866154,754.3096546500528,1468.5751632011918
Dec 23 2014,15394.786604148112,717.5682542819595,1633.1296046144228
Dec 24 2014,14092.696910168823,-1302.0896939792908,1046.7440868185038
Dec 25 2014,12336.319179923232,-1756.3777302455912,-584.672101808522
Dec 26 2014,17342.293947955655,5005.9747680324235,781.8992131187604
Dec 27 2014,15125.71317748502,-2216.580770470635,1882.0283088844178
Dec 28 2014,12921.270155001726,-2204.443022483294,1674.2173925523414
Dec 29 2014,15362.743176176282,2441.4730211745537,1614.5662898890944
Dec 30 2014,14950.013099888283,-412.73007628799684,1508.6275008900805
Dec 31 2014,14102.710453939831,-847.3026459484537,1366.5812454647191
Jan 01 2015,13174.012543963523,-928.6979099763066,-125.95546594197067
Jan 02 2015,16540.92688326049,3366.9143392969672,443.60497152593786
Jan 03 2015,14227.776862718667,-2313.150020541821,773.4361250775435
Jan 04 2015,13219.438002735822,-1008.3388599828467,848.3424062042598
Jan 05 2015,13606.976159453732,387.53815671791017,374.1624722859936
Jan 06 2015,13468.133117445559,-138.84304200817314,220.72904371147413
Jan 07 2015,13193.6497980903,-274.4833193552604,-155.53416680801976
Jan 08 2015,13267.659461052132,74.00966296183469,-470.7646408177217
Jan 09 2015,13114.23290468572,-153.42655636641211,-537.0952749199434
Jan 10 2015,13041.09069013906,-73.14221454666222,-735.1769048448352
Jan 11 2015,11267.522330120551,-1773.5683600185055,-554.070531816313
Jan 12 2015,12494.376757336697,1226.8544272161434,-468.51575983221454
Jan 13 2015,18020.664402962662,5526.287645625969,952.7311258015177
Jan 14 2015,13251.916229734417,-4768.748173228249,-482.19083079985484
Jan 15 2015,12439.086298746786,-812.8299309876311,-722.9703115576797
Jan 16 2015,12848.310062483279,409.2237637364942,-586.3299665970833
Jan 17 2015,12452.177868971898,-396.1321935113829,-825.5326197638058
Jan 18 2015,11297.910814774948,-1154.2670541969494,-954.8780161280031
Jan 19 2015,12061.371437033777,763.4606222588263,-943.1321088766178
Jan 20 2015,12183.57815963921,122.20672260543506,-848.3530973336549
Jan 21 2015,11676.61932506526,-506.95883457395036,-1057.2787874537323
Jan 22 2015,12062.925369497048,386.30604443178885,-1316.4968434004716
Jan 23 2015,12324.483311172995,261.5579416759465,-1343.5980445056655
Jan 24 2015,12002.656702121665,-321.8266090513316,-1148.4498170505474
Jan 25 2015,10388.79271337381,-1613.863988747853,-1366.2167592788758
Jan 26 2015,11294.693217498532,905.900504124722,-1223.0746703735656
Jan 27 2015,11359.460103531064,64.76688603253206,-1339.3689306306107
Jan 28 2015,11651.321041169767,291.8609376387031,-1143.340639465535
Jan 29 2015,11114.372844471503,-536.9481966982621,-1467.570966932214
Jan 30 2015,12077.407382810263,963.0345383387593,-1292.4853997460636
Jan 31 2015,12124.967900185244,47.560517374979106,-1411.232808688201
Feb 01 2015,10541.137151798925,-1583.8307483863189,-1328.1477063508735
Feb 02 2015,11234.589342324667,693.4521905257425,-1094.1662116442146
Feb 03 2015,12054.7763974378,820.1870551131324,-859.8213849627648
Feb 04 2015,11960.348384497813,-94.42801293998673,-817.0493889708298
Feb 05 2015,11466.089481675857,-494.25890282195536,-1301.7699027069457
Feb 06 2015,11975.190528694904,509.1010470190468,-1474.6237634320446
Feb 07 2015,11695.853478159945,-279.3370505349594,-1465.007706613662
Feb 08 2015,10529.010288798174,-1166.8431893617708,-1629.1445697243169
Feb 09 2015,11170.690568597936,641.6802797997608,-1312.3135348150415
Feb 10 2015,11294.851728710493,124.16116011255873,-1148.3529445843085
Feb 11 2015,11382.180363339485,87.32863462899151,-983.5333598894251
Feb 12 2015,11528.000447166147,145.8200838266639,-1007.7162213625454
Feb 13 2015,12106.560245408686,578.559798242537,-1056.064634115909
Feb 14 2015,12010.994428700847,-95.56581670784,-1249.9850860556219
Feb 15 2015,10968.597608829852,-1042.3968198709936,-1334.1434563172832
Feb 16 2015,11632.852258112172,664.2546492823221,-1139.7513382735744
Feb 17 2015,11138.512288684758,-494.339969427414,-1036.574227323664
Feb 18 2015,10827.284057800463,-311.22823088429504,-642.216179303595
Feb 19 2015,11076.290020486904,249.00596268643855,-1144.5201427423603
Feb 20 2015,11472.492751626703,396.20273113979965,-1027.3457465390559
Feb 21 2015,10920.152799612297,-552.3399520144085,-1221.8277498130508
Feb 22 2015,10033.72861062192,-886.4241889903751,-1244.1260007929966
Feb 23 2015,10655.306860629002,621.5782500070818,-961.0499682823295
Feb 24 2015,10876.379809067652,221.07294843865017,-920.62099789424
Feb 25 2015,10689.863092264146,-186.5167168035059,-1092.251030928555
Feb 26 2015,10629.632354006444,-60.230738257701894,-1348.144597887201
Feb 27 2015,11377.40270420338,747.7703501969372,-1117.9754501110517
Feb 28 2015,11872.41015535914,495.00745115575774,-919.0671770815695
Mar 01 2015,10727.556614087056,-1144.853541272083,-942.1131153852677
Mar 02 2015,11855.157455843377,1127.6008417563207,-644.0752510822219
Mar 03 2015,11473.878278603328,-381.27917724004885,-426.52998967059665
Mar 04 2015,10544.202044936226,-929.6762336671018,-776.4543101268575
Mar 05 2015,10501.583021946832,-42.61902298939458,-996.8994618421091
Mar 06 2015,11311.004603523352,809.4215815765201,-918.0112014062386
Mar 07 2015,11154.799525786817,-156.20507773653662,-978.1929044352798
Mar 08 2015,9913.698176182641,-1241.101349604176,-1365.530202255267
Mar 09 2015,10996.713336102726,1083.015159920089,-1111.6458322365809
Mar 10 2015,10971.859933546531,-24.85340255619667,-966.3245827260682
Mar 11 2015,10657.11010875115,-314.74982479538085,-1023.9580720591732
Mar 12 2015,10504.348902879094,-152.76120587205696,-755.4783205697684
Mar 13 2015,11165.1574737679,660.8085708888066,-996.4179519266115
Mar 14 2015,10406.41387734145,-758.7435964264478,-1189.2077801390958
Mar 15 2015,9766.554317374208,-639.8595599672443,-1200.4709683156887
Mar 16 2015,10702.457930267516,935.9036128933093,-833.8144187121982
Mar 17 2015,10314.372268398454,-388.0856618690632,-1087.398598031453
Mar 18 2015,10389.831766149886,75.45949775143163,-1156.827666632623
Mar 19 2015,10316.886966186074,-72.94479996381233,-1133.8762378778356
Mar 20 2015,10832.312145565187,515.4251793791136,-1013.6825333615836
Mar 21 2015,10739.223629697728,-93.08851586745915,-1033.4263922941288
Mar 22 2015,9860.756978147603,-878.4666515501232,-987.0890801282019
Mar 23 2015,10467.110631914242,606.3536537666369,-985.6225703664225
Mar 24 2015,10304.652333504897,-162.4582984093449,-1085.9305209510087
Mar 25 2015,9807.282147659404,-497.3701858454933,-1084.733736643402
Mar 26 2015,10617.684332977991,810.4021853185858,-1099.7649546927614
Mar 27 2015,11274.711929229788,657.027596251799,-872.8519640699913
Mar 28 2015,10217.578516842159,-1057.1334123876297,-1100.5330069917297
Mar 29 2015,10321.58543006824,104.00691322607963,-596.1178860914572
Mar 30 2015,10423.466684441002,101.88125437276358,-928.3555054925625
Mar 31 2015,10812.387445904666,388.9207614636634,-633.4734303530356
Apr 01 2015,10547.679663489533,-264.7077824151329,-524.456592537704
Apr 02 2015,10741.51200432757,193.8323408380347,-605.7786120207586
Apr 03 2015,10822.157793982642,80.64578965507462,-629.5970541264512
Apr 04 2015,10646.191622112216,-175.96617187042466,-544.4063225259968
Apr 05 2015,8865.235026632081,-1780.9565954801385,-1241.2236917821879
Apr 06 2015,11398.909398400074,2533.674371767995,-575.4986883691964
Apr 07 2015,10972.258820647989,-426.65057775208703,-523.9112496833147
Apr 08 2015,10582.832784118771,-389.4260365292157,-551.8646829778484
Apr 09 2015,10758.917959959577,176.0851758408062,-751.0080242822535
Apr 10 2015,11828.135274951486,1069.217314991909,-843.6837860378657
Apr 11 2015,10880.858297112543,-947.2769778389412,-736.3999610325984
Apr 12 2015,9747.577245372326,-1133.2810517402195,-838.9311466433462
Apr 13 2015,11002.936228612061,1255.3589832397356,-1156.8641968701834
Apr 14 2015,10507.602487424838,-495.3337411872235,-1008.7703824018361
Apr 15 2015,10741.952749985723,234.35026256088716,-977.0249717599829
Apr 16 2015,10501.03732929114,-240.91542069458592,-1125.1084819332284
Apr 17 2015,10971.20186355758,470.16453426643966,-1344.9659406069231
Apr 18 2015,10247.334836100532,-723.8670274570468,-1201.765999042235
Apr 19 2015,9780.308849917974,-467.025986182558,-1235.366619292058
Apr 20 2015,11980.49466394972,2200.185814031747,-1219.791416264248
Apr 21 2015,10751.464397372512,-1229.0302665772087,-837.9548206384932
Apr 22 2015,10381.921924292525,-369.5424730799877,-930.5913543205504
Apr 23 2015,10444.215534453308,62.29361016078292,-984.7433925982066
Apr 24 2015,10567.391402859195,123.17586840588774,-1280.5836613913568
Apr 25 2015,9876.47352155265,-690.9178813065447,-1315.6878046245617
Apr 26 2015,9298.411952556136,-578.0615689965143,-1375.4941835198554
Apr 27 2015,10384.755886074008,1086.3439335178737,-1517.9133838865534
Apr 28 2015,10289.431935761791,-95.32395031221859,-1173.1358409043794
Apr 29 2015,10326.018024808318,36.58608904652647,-1123.7322813452467
Apr 30 2015,10686.556536382364,360.5385115740464,-856.4371225040611
May 01 2015,11434.074720429217,747.5181840468505,-704.6948843738148
May 02 2015,10256.68183073811,-1177.392889691102,-808.2909615549531
May 03 2015,9307.610349779432,-949.0714809586807,-1201.171734559349
May 04 2015,10775.350912900776,1467.7405631213444,-1041.9101431312172
May 05 2015,10428.476112406572,-346.87480049420446,-1012.3088923710063
May 06 2015,10767.945615118912,339.46950271234164,-868.3677371830679
May 07 2015,10591.585941215097,-176.35967390381666,-1226.2778388108447
May 08 2015,10594.92724425783,3.341303042732761,-1504.2267219632226
May 09 2015,10205.13405158905,-389.7931926687797,-1339.1857969178252
May 10 2015,9104.75834710053,-1100.3757044885224,-1363.4468261847303
May 11 2015,10866.801095383817,1762.0427482832874,-1272.5803773253158
May 12 2015,10578.176870942129,-288.62422444168806,-935.0296489551172
May 13 2015,10239.272909319012,-338.9039616231148,-813.2585522289226
May 14 2015,10103.89592892383,-135.37698039518182,-1059.1292867761324
May 15 2015,10843.547746251515,739.6518173276854,-1192.6133702455566
May 16 2015,10267.282966882856,-576.2647793686593,-1101.0760620717435
May 17 2015,9296.800489171748,-970.4824777111079,-1147.9240854208967
May 18 2015,10703.400312258887,1406.5998230871394,-780.2637328046437
May 19 2015,10756.659299914092,53.258987655204685,-238.0254595075123
May 20 2015,10672.042140929008,-84.61715898508554,-441.20448556397895
May 21 2015,10578.575543410636,-93.46659751837069,-707.3861566797389
May 22 2015,10791.699215121103,213.12367171046756,-860.7491321760506
May 23 2015,10364.011596357204,-427.6876187639009,-770.0528502005207
May 24 2015,9230.941755668951,-1133.0698406882493,-1267.2741836335251
May 25 2015,9841.32955359215,610.3877979231967,-1394.1068036040622
May 26 2015,11547.716349417002,1706.386795824852,-870.401707990389
May 27 2015,11331.78596918232,-215.93038023468037,-302.1651423634759
May 28 2015,11331.788936846424,0.002967664102470735,-745.3882249684054
May 29 2015,11507.429660257869,175.6407234114431,-1040.461532125066
May 30 2015,11362.78730141616,-144.6423588417074,-979.7396929892077
May 31 2015,10256.159839495756,-1106.627461920405,-1107.1699340272041
Jun 01 2015,12052.080785202948,1795.9209457071954,-393.03234657743377
Jun 02 2015,12079.0329341107,26.95214890774878,292.5365994301413
Jun 03 2015,11567.821708298929,-511.2112258117722,-86.9341503782327
Jun 04 2015,11533.027792969144,-34.793915329784795,-128.78174378827018
Jun 05 2015,12073.65625508622,540.628462117078,-247.58144161864922
Jun 06 2015,10791.674097598521,-1281.9821574877005,-511.58813470317654
Jun 07 2015,9945.812425848117,-845.8616717504046,-566.6725200825801
Jun 08 2015,12153.64661373965,2207.834187891533,-320.1418938523172
Jun 09 2015,12065.147594682554,-88.49901905709339,-256.87375744769923
Jun 10 2015,11672.096260551114,-393.05133413143994,-151.18744425406177
Jun 11 2015,11212.195348047217,-459.90091250389565,-537.8121864914403
Jun 12 2015,12180.827899116643,968.632551069426,-691.6464229568385
Jun 13 2015,11182.9531476111,-997.8747515055438,-512.057075748636
Jun 14 2015,10053.712252411036,-1129.2408952000642,-699.2332344540248
Jun 15 2015,11724.72573978112,1671.0134873700845,-369.05103689140714
Jun 16 2015,12010.729320151488,286.00358037036494,254.6108286851152
Jun 17 2015,12437.75240119254,427.0230810410522,378.39883768639294
Jun 18 2015,12572.55575973079,134.80335853825454,321.7269261439117
Jun 19 2015,12717.49232482898,144.93656509818717,-231.18432935106236
Jun 20 2015,11213.654310136015,-1503.838014692963,-339.92600963432886
Jun 21 2015,10201.79672971392,-1011.8575804220964,-423.0627055928109
Jun 22 2015,12841.437835296194,2639.6411055822737,-141.1301554717413
Jun 23 2015,11898.015756273478,-943.4220790227137,79.63690005738663
Jun 24 2015,12238.856642809122,340.84088653564135,267.30622474602234
Jun 25 2015,12430.522850207148,191.66620739802602,32.85552441820782
Jun 26 2015,12048.971509125327,-381.5513410818203,-637.5993987102304
Jun 27 2015,11314.542880316523,-734.4286288088043,-264.42656318060625
Jun 28 2015,10841.396832287597,-473.14604802892785,-210.4567924301402
Jun 29 2015,12705.511678709036,1864.1148464214402,-122.44927797796863
Jun 30 2015,12879.571616855994,174.0599381469583,512.4776617463906
Jul 01 2015,13457.643800485243,578.0721836292469,1021.7500775886876
Jul 02 2015,13583.72117493675,126.07737445150995,789.7586606940715
Jul 03 2015,12741.607522185857,-842.1136527508952,66.73099380390413
Jul 04 2015,9797.708364481025,-2943.899157704831,-1287.6920968763045
Jul 05 2015,10744.057604549786,946.349240068761,-1500.07150549846
Jul 06 2015,13103.11655257184,2359.058948022055,346.5333975880788
Jul 07 2015,12836.752439454829,-266.3641131170134,932.3714785676473
Jul 08 2015,12825.713662954702,-11.038776500125095,824.8664993689142
Jul 09 2015,12604.91484338057,-220.7988195741345,305.1736812983125
Jul 10 2015,12122.587947948428,-482.3268954321411,-222.93701792615295
Jul 11 2015,11285.20091876814,-837.387029180285,-287.1312425893413
Jul 12 2015,10982.742272232601,-302.45864653554236,-25.906580784281875
Jul 13 2015,12955.862463765305,1973.1201915327053,197.5699848340303
Jul 14 2015,12138.780643829992,-817.0818199353125,655.9926695978386
Jul 15 2015,12458.314569346674,319.53392551668185,678.4535925583871
Jul 16 2015,12369.859824342402,-88.45474500427191,305.33698425198764
Jul 17 2015,12408.129991967042,38.270167624639726,-65.71772213676441
Jul 18 2015,11419.938925022705,-988.1910669443367,46.51622157986485
Jul 19 2015,10809.077104879741,-610.8618201429654,146.3332483424563
Jul 20 2015,12374.129738690946,1565.0526338112086,289.6526978834402
Jul 21 2015,12770.688280959806,396.55854226886004,938.1423192178861
Jul 22 2015,13082.916667585694,312.22838662588583,833.8408131182894
Jul 23 2015,12103.13371998135,-979.7829476043444,282.16846046916163
Jul 24 2015,13341.440341990712,1238.3066220093642,93.05482065811502
Jul 25 2015,12632.256268651008,-709.1840733397058,200.18023974374208
Jul 26 2015,11436.112350433565,-1196.1439182174456,146.44123340049262
Jul 27 2015,13157.90281597026,1721.7904655366985,508.00872550053674
Jul 28 2015,13643.55419912588,485.65138315561666,896.3764027376722
Jul 29 2015,13297.383306493612,-346.17089263226626,748.1285928792361
Jul 30 2015,12235.683427567224,-1061.699878926387,285.09849846620347
Jul 31 2015,13047.754469302326,812.071041735102,284.43379357229725
Aug 01 2015,12042.903897729911,-1004.850571572415,425.02925600352165
Aug 02 2015,11366.034983359064,-676.8689143708489,540.4074612233051
Aug 03 2015,13880.186440092568,2514.151456733505,761.8158199811671
Aug 04 2015,16957.189965998336,3077.0035259057677,2002.8554162551989
Aug 05 2015,14105.983933449788,-2851.206032548547,1123.0319700638022
Aug 06 2015,12529.986421073101,-1575.9975123766892,511.12054145487383
Aug 07 2015,12784.897961998096,254.9115409249971,-36.31887734064749
Aug 08 2015,11969.596267045952,-815.3016949521443,-65.13867369289774
Aug 09 2015,11619.292747161348,-350.30351988460467,138.9861435084256
Aug 10 2015,13161.1200486701,1541.8273015087525,121.96895614673149
Aug 11 2015,12522.887703802317,-638.2323448677816,363.9089256018072
Aug 12 2015,12307.50699159703,-215.38071220528585,165.1766321621342
Aug 13 2015,12489.6797519678,182.17276037076766,116.15802745856381
Aug 14 2015,13506.349652569543,1016.6699006017444,337.42177124056553
Aug 15 2015,12489.524373545622,-1016.825279023922,426.02644329894457
Aug 16 2015,11770.190658088926,-719.3337154566963,332.30888747061255
Aug 17 2015,13408.13268637411,1637.9420282851859,503.57805636996346
Aug 18 2015,13143.25653580044,-264.87615057367293,799.8365727066359
Aug 19 2015,13149.985550533384,6.729014732945871,750.5952509502915
Aug 20 2015,12776.378598217458,-373.6069523159258,835.930618285269
Aug 21 2015,13398.348761983583,621.9701637661237,226.9630603720855
Aug 22 2015,12777.926805543597,-620.4219564399864,-53.54182143948192
Aug 23 2015,11488.64591418777,-1289.2808913558292,174.97703040622108
Aug 24 2015,13194.891442339806,1706.245528152036,479.2610597474375
Aug 25 2015,12893.777935177412,-301.1135071623921,503.72986566512446
Aug 26 2015,12266.494117979275,-627.2838171981366,327.1872316676598
Aug 27 2015,11825.993389828323,-440.50072815095336,95.96906849224278
Aug 28 2015,12677.46931433688,851.475924508557,99.75440008513424
Aug 29 2015,12300.421080158194,-377.04823417868477,333.4204630332959
Aug 30 2015,11046.891103399154,-1253.5299767590425,116.25675499481876
Aug 31 2015,12605.632033148077,1558.740929748923,282.1540415536686
Sep 01 2015,12565.282709198877,-40.34932394919633,78.39339797485927
Sep 02 2015,12176.51046712366,-388.77224207521795,484.1354162047749
Sep 03 2015,11931.717267128448,-244.79319999521252,698.8264446800192
Sep 04 2015,12299.920012286926,368.2027451584781,-9.920036796063147
Sep 05 2015,11935.399710979651,-364.52030130727326,-83.16544570486504
Sep 06 2015,11935.182911336398,-0.21679964325267065,-196.33536797486815
Sep 07 2015,10780.230022471822,-1154.9528888645782,-436.9082021341771
Sep 08 2015,12019.728178292142,1239.4981558203199,758.4480214703228
Sep 09 2015,14398.35934235395,2378.631164061808,3228.3420917543112
Sep 10 2015,14604.506093868535,206.14675151458505,4411.428697878801
Sep 11 2015,13746.595159009015,-857.9109348595192,2822.4751119430935
Sep 12 2015,17720.169836679084,3973.574677670069,7395.905490628621
Sep 13 2015,12583.073006030625,-5137.096830648459,3621.645562603509
Sep 14 2015,14026.740286117512,1443.667280086887,3237.2002778512256
Sep 15 2015,12985.478540457763,-1041.2617456597472,2621.6380898625903
Sep 16 2015,12644.727694428791,-340.7508460289755,2539.646158776881
Sep 17 2015,12122.97344653749,-521.7542478913001,2637.355048303105
Sep 18 2015,12989.279151630713,866.3057050932239,2629.7056815628216
Sep 19 2015,11994.57455318727,-994.7045984434427,4103.719928407816
Sep 20 2015,11614.178458129476,-380.39609505779663,4025.3342155371356
Sep 21 2015,12551.826272728516,937.6478145990404,3044.2899587736724
Sep 22 2015,12501.35841260411,-50.46786012440497,2842.3353423951075
Sep 23 2015,12008.828878383993,-492.52953422011706,2712.9157039525458
Sep 24 2015,13006.64561160936,997.8167332253688,2660.3514467211508
Sep 25 2015,16070.404968228826,3063.7593566194646,3034.3378877184805
Sep 26 2015,16182.137363393866,111.7323951650378,3038.729898050118
Sep 27 2015,13277.113402736804,-2905.0239606570613,2538.06643932888
Sep 28 2015,13714.266884713596,437.15348197679305,2035.129601883283
Sep 29 2015,14095.576039586584,381.3091548729899,2191.129776854898
Sep 30 2015,13250.991988383566,-844.5840512030172,1997.7644753747152
Oct 01 2015,13046.574607944485,-204.417380439083,1933.9554650537195
Oct 02 2015,12992.136643634572,-54.437964309912786,1406.8142376103062
Oct 03 2015,13215.550281391692,223.41363775711943,1297.8183607392464
Oct 04 2015,11771.721154541267,-1443.8291268504254,1425.1446945264527
Oct 05 2015,13051.429837813592,1279.7086832723235,1165.8270707019658
Oct 06 2015,12654.187438133627,-397.24239967996255,1140.6036304538954
Oct 07 2015,12296.749411319666,-357.4380268139612,962.2968708824067
Oct 08 2015,12169.558753899832,-127.1906574198347,758.6688169006804
Oct 09 2015,12201.07083796369,31.51208406385922,931.2191910652807
Oct 10 2015,12472.788866251229,271.7180282875361,843.6569435523454
Oct 11 2015,11778.836331483912,-693.9525347673134,692.9258641084418
Oct 12 2015,12514.645727954605,735.8093964706895,930.3382548757083
Oct 13 2015,11841.200652952908,-673.4450750016948,602.4555851518924
Oct 14 2015,11248.498879752142,-592.701773200768,362.8670999850859
Oct 15 2015,11540.817755058377,292.3188753062368,633.1636581361561
Oct 16 2015,11783.17601274762,242.35825768924224,287.72789045736755
Oct 17 2015,11939.678920916216,156.50290816859706,819.0132725966535
Oct 18 2015,10868.833596597691,-1070.8453243185234,543.6452101671268
Oct 19 2015,11651.947184998078,783.113588400387,127.64529916910787
Oct 20 2015,11240.437396334053,-411.5097886640288,479.23717872394883
Oct 21 2015,11059.292785904561,-181.14461042949188,259.7319555069951
Oct 22 2015,10690.114297958036,-369.1784879465249,297.86382214634233
Oct 23 2015,11504.32444367805,814.2101457200151,628.5885342271242
Oct 24 2015,11416.882730631787,-87.4417130462607,1360.881524254267
Oct 25 2015,10385.174102201288,-1031.7086284305003,1085.084323437624
Oct 26 2015,11531.533014605759,1146.358912404472,490.46986842830466
Oct 27 2015,10842.684166442406,-688.848848163354,427.6206248438378
Oct 28 2015,10784.761163562373,-57.92300288003389,1080.2605990620589
Oct 29 2015,10388.364532629836,-396.3966309325351,125.74138937179559
Oct 30 2015,11113.327878880986,724.9633462511482,111.82525175754226
Oct 31 2015,10634.85220878476,-478.47567009622435,4.639781014933117
Nov 01 2015,11051.36601764153,416.5138088567692,724.6924286816309
Nov 02 2015,11839.978464881868,788.612447240337,654.8508065779058
Nov 03 2015,11519.21560159399,-320.7628632878768,621.6146870015393
Nov 04 2015,10757.607337288897,-761.6082643050959,636.995588974167
Nov 05 2015,10556.159335112445,-201.44800217645025,286.29000998281236
Nov 06 2015,11397.853460249282,841.6941251368372,169.01465877471927
Nov 07 2015,11554.325852844893,156.47239259561138,186.04234889423358
Nov 08 2015,10260.694776599172,-1293.6310762457215,141.19157574020508
Nov 09 2015,11562.087018006208,1301.3922414070348,-10.921233684959322
Nov 10 2015,11251.5185130608,-310.56850494540777,-439.46289855738036
Nov 11 2015,10883.512115301328,-368.00639775947093,111.8049776212877
Nov 12 2015,10840.850278389289,-42.6618369120406,-127.36366933482869
Nov 13 2015,10876.238424649677,35.388146260389476,-206.7130273377663
Nov 14 2015,10809.14643330267,-67.09199134700611,-180.87908440224075
Nov 15 2015,9242.85022076958,-1566.2962125330905,-153.74539354499822
Nov 16 2015,10294.326633688332,1051.4764129187517,433.15767144795
Nov 17 2015,10341.841792225923,47.515158537593386,712.9674406314509
Nov 18 2015,10349.206088775563,7.364296549640129,93.61576888121571
Nov 19 2015,10261.595464740538,-87.6106240350273,71.8668587944674
Nov 20 2015,10555.121223098076,293.5257583575367,-177.84776802439748
Nov 21 2015,10850.922234977485,295.8010118794082,240.85908707428078
Nov 22 2015,9742.620420668682,-1108.3018143088009,359.6251701258769
Nov 23 2015,10945.437703338359,1202.8172826696793,267.87076918630356
Nov 24 2015,10922.542528107177,-22.895175231185927,419.859103037891
Nov 25 2015,11454.053533364926,531.5110052577512,1200.1669368207856
Nov 26 2015,10402.45339358494,-1051.6001397799864,1319.0478522753658
Nov 27 2015,13681.326452651309,3278.873059066369,1239.6582047525078
Nov 28 2015,11881.056628141649,-1800.2698245096615,1668.0364628558252
Nov 29 2015,10326.971600744257,-1554.085027397392,1027.911987875122
Nov 30 2015,11844.874357594874,1517.902756850619,772.0713842599146
Dec 01 2015,11684.379787799717,-160.49456979515708,1122.9898499785415
Dec 02 2015,11043.67376268732,-640.7060251123968,872.1857646618366
Dec 03 2015,10701.336436004072,-342.33732668324774,588.1442348594512
Dec 04 2015,11112.95308225698,411.6166462529072,229.1160882559814
Dec 05 2015,11054.54153825636,-58.41154400061896,24.535717257745812
Dec 06 2015,9493.365871734359,-1561.175666522,-28.30131237242104
Dec 07 2015,10810.151400569659,1316.7855288353005,-254.7072400291042
Dec 08 2015,10843.731977180943,33.580576611282595,58.20598878512037
Dec 09 2015,10096.251006048871,-747.4809711320723,-159.7452203173941
Dec 10 2015,10645.945687595233,549.6946815463616,4.537085426044353
Dec 11 2015,10622.558766984766,-23.386920610466404,-425.5468814906582
Dec 12 2015,10950.164897869494,327.60613088472746,-154.2932148877687
Dec 13 2015,9596.336492065107,-1353.8284058043864,-149.11659094887793
Dec 14 2015,10218.190247144405,621.8537550792953,-458.2275100044996
Dec 15 2015,10846.94549005055,628.755242906147,247.68652166887867
Dec 16 2015,10719.084206372074,-127.86128367847596,552.8929985522984
Dec 17 2015,10923.94137428029,204.8571679082161,663.3142182501526
Dec 18 2015,11672.496544810325,748.555170530035,469.3639252985716
Dec 19 2015,11940.81612776631,268.3195829559845,772.6411727119387
Dec 20 2015,10760.614962178248,-1180.2011655880615,1011.4596957131491
Dec 21 2015,11947.59098655503,1186.9760243767814,1044.5265288510907
Dec 22 2015,11896.927600900966,-50.66338565406296,1468.5751632011918
Dec 23 2015,11823.23543696604,-73.6921639349257,1633.1296046144228
Dec 24 2015,11293.341151230248,-529.8942857357924,1046.7440868185038
Dec 25 2015,9718.553297285533,-1574.7878539447156,-584.672101808522
Dec 26 2015,12490.383455893274,2771.830158607741,781.8992131187604
Dec 27 2015,11247.240345329286,-1243.1431105639874,1882.0283088844178
Dec 28 2015,12854.536594122981,1607.2962487936948,1674.2173925523414
Dec 29 2015,12028.988635288784,-825.5479588341968,1614.5662898890944
Dec 30 2015,11966.718912647675,-62.26972264110918,1508.6275008900805
